ts_cnt,usance,bank_id,dc_rate,remarks,dc_b2kid,event_id,event_amt,lchg_time,rcre_time,reimb_ind,tenor_ind,ch_sy_rate,crncy_code,event_date,event_type,limit_pcnt,max_reinst,negot_days,tenor_desc,benef_chrgs,bill_sol_id,dc_liab_amt,expiry_date,reinst_type,tran_sol_id,amend_status,available_by,bill_ref_num,dc_chrg_code,interest_amt,lchg_user_id,rcre_user_id,confirmed_amt,confirmed_flg,cont_liab_amt,current_value,event_srl_num,event_text_id,interest_rate,revolving_flg,bill_operation,confirmed_pcnt,entity_cre_flg,last_ship_date,pc_margin_pcnt,port_of_destin,port_of_origin,shipment_terms,tolerance_pcnt,amend_event_amt,applicable_rule,auto_reinst_flg,ch_sy_rate_code,cont_liab_crncy,dc_chrg_tran_id,dc_int_util_amt,dc_liab_tran_id,dc_tol_util_amt,extend_conf_flg,issu_party_code,nature_of_amend,nostro_acct_num,place_of_destin,place_of_expiry,place_of_origin,purch_order_num,reimb_bank_code,transferee_code,amend_crncy_code,benef_party_code,ch_sy_to_op_rate,confirmed_by_ind,dc_int_avail_amt,drawee_bank_code,fructify_amt_flg,partshipment_flg,transhipment_flg,advthru_bank_code,amnd_stand_by_flg,avlwith_bank_code,country_of_expiry,final_expiry_date,negative_tol_pcnt,open_ended_dc_flg,outside_charg_ind,payment_details_1,payment_details_2,reimb_branch_code,revolve_freq_type,ch_base_to_op_rate,drawee_branch_code,recalc_charges_flg,advthru_branch_code,amend_advance_value,applicable_rule_sub,autoreimb_claim_flg,avail_confirmed_amt,avlwith_branch_code,transfer_dc_ref_num,transfer_negot_days,iss_bank_limit_b2kid,transfer_expiry_date,advthru_bank_location,ch_sy_to_op_base_rate,ch_sy_to_op_rate_code,confirmation_reqd_flg,drawn_on_oth_bank_flg,nonbill_otherutil_flg,notification_receiver,reimb_applicable_rule,revolve_freq_cal_base,revolve_freq_start_dd,revolve_freq_week_day,revolve_freq_week_num,actl_transferrable_flg,revolve_freq_hldy_stat,transfer_shipment_date,actl_shipment_mode_code,auto_renewal_next_cycle,ch_base_to_op_rate_code,ch_sy_to_op_base_rate_code,updated_at
1,0,1,1.0,VALIDITY EXTENSION,DC156598,4.0,0.0,2016-04-12T17:54:49,2016-04-12T17:45:47,N,,0,NPR,2016-04-12T00:00:00.000000,A,0,,13,,,,13514760.0,2016-10-05T00:00:00.000000,,99,A,,,DCCHARGES,0,CD0122,SG1409,,,13514760.0,16421160.0,1,,0,,,,Y,2016-09-22T00:00:00.000000,0,,,,0.0,,,,,NPR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,B,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC167527,1.0,3797539.2,2016-04-18T16:20:36,2016-04-18T15:56:15,N,,0,INR,2016-04-18T00:00:00.000000,S,0,,22,,,,3797539.2,2016-06-21T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,SG1409,,,3797539.2,3797539.2,1,DC167527,0,,,,Y,2016-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,   M10758,,S14755346,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC167544,1.0,3509957.0,2016-04-20T13:27:51,2016-04-20T13:05:20,N,,0,INR,2016-04-20T00:00:00.000000,S,0,,21,,,,3509957.0,2016-06-10T00:00:00.000000,,2,,,,LCLACORSIGHT,0,PRADHUMNAN,SG1409,,,3509957.0,3509957.0,1,DC167544,0,,,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,    M4933,,S14778134,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
5,0,1,1.6015,DC Opening,DC167545,1.0,3918650.4,2016-04-20T13:32:26,2016-04-20T13:16:39,N,,0,INR,2016-04-20T00:00:00.000000,S,0,,21,,,,3918650.4,2016-06-10T00:00:00.000000,,2,,,,LCLACORSIGHT,0,PRADHUMNAN,SG1409,,,3918650.4,3918650.4,1,DC167545,0,,,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,    M5395,,S14778162,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,110.2,FOREIGN BILL LODGE,DC167215,2.0,205222.95,2016-04-20T17:42:13,2016-04-20T17:42:13,N,,0,USD,2016-04-20T00:00:00.000000,G,0,,15,,,99.0,2052229.48,2016-08-17T00:00:00.000000,,99,,,9916OWD0200103,,0,CD0122,CD0122,,,2052229.48,2052229.48,1,,0,,G,,Y,2016-08-02T00:00:00.000000,0,,,,0.0,,,,,USD,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,110.2,FOREIGN BILL REALISE,DC167215,3.0,205222.95,2016-04-20T17:42:13,2016-04-20T17:42:13,N,,0,USD,2016-04-20T00:00:00.000000,B,0,,15,,,99.0,1847006.53,2016-08-17T00:00:00.000000,,99,,,9916OWD0200103,,0,CD0122,CD0122,,,1847006.53,2052229.48,1,,0,,G,,Y,2016-08-02T00:00:00.000000,0,,,,0.0,,,,,USD,,,S14779782,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,118.05,FOREIGN BILL REALISE,DC167233,3.0,39505.0,2016-04-26T17:01:30,2016-04-26T17:01:30,N,,0,EUR,2016-04-26T00:00:00.000000,B,0,,20,,,23.0,0.0,2016-05-14T00:00:00.000000,,23,,,2316OWD0300001,,0,CD0122,CD0122,,,0.0,39505.0,1,,0,,G,,Y,2016-04-24T00:00:00.000000,0,,,,0.0,,,,,EUR,,,S14848182,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,118.05,FOREIGN BILL LODGE,DC167233,2.0,39505.0,2016-04-26T17:01:30,2016-04-26T17:01:30,N,,0,EUR,2016-04-26T00:00:00.000000,G,0,,20,,,23.0,39505.0,2016-05-14T00:00:00.000000,,23,,,2316OWD0300001,,0,CD0122,CD0122,,,39505.0,39505.0,1,,0,,G,,Y,2016-04-24T00:00:00.000000,0,,,,0.0,,,,,EUR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,106.8,DC Opening,DC167590,1.0,82316.0,2016-04-27T17:51:32,2016-04-27T15:45:19,N,,0,USD,2016-04-27T00:00:00.000000,S,0,,21,,,,82316.0,2016-07-16T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,SG1409,,,82316.0,82316.0,1,DC167590,0,,,,Y,2016-06-25T00:00:00.000000,0,,,,0.0,,,,,USD,    M9261,,S14860444,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167403,3.0,2008477.5,2016-05-02T17:22:11,2016-05-02T17:22:11,N,,0,INR,2016-05-02T00:00:00.000000,B,0,,15,,,2.0,0.0,2016-05-15T00:00:00.000000,,2,,,0216OWD1100095,,0,SATISHRS,SATISHRS,,,0.0,2008477.5,1,,0,,G,,Y,2016-04-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,S14916453,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167403,2.0,2008477.5,2016-05-02T17:22:11,2016-05-02T17:22:11,N,,0,INR,2016-05-02T00:00:00.000000,G,0,,15,,,2.0,2008477.5,2016-05-15T00:00:00.000000,,2,,,0216OWD1100095,,0,SATISHRS,SATISHRS,,,2008477.5,2008477.5,1,,0,,G,,Y,2016-04-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167273,2.0,1923264.0,2016-05-02T17:27:05,2016-05-02T17:27:05,N,,0,INR,2016-05-02T00:00:00.000000,G,0,,15,,,2.0,1923264.0,2016-04-30T00:00:00.000000,,2,,,0216OWD1100094,,0,SATISHRS,SATISHRS,,,1923264.0,1923264.0,1,,0,,G,,Y,2016-04-15T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167273,3.0,1923264.0,2016-05-02T17:27:05,2016-05-02T17:27:05,N,,0,INR,2016-05-02T00:00:00.000000,B,0,,15,,,2.0,0.0,2016-04-30T00:00:00.000000,,2,,,0216OWD1100094,,0,SATISHRS,SATISHRS,,,0.0,1923264.0,1,,0,,G,,Y,2016-04-15T00:00:00.000000,0,,,,0.0,,,,,INR,,,S14916495,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167485,2.0,2150000.0,2016-05-02T17:36:47,2016-05-02T17:36:47,N,,0,INR,2016-05-02T00:00:00.000000,G,0,,30,,,9.0,10750000.0,2016-07-07T00:00:00.000000,,9,,,0916OWD1100002,,0,PRADHUMNAN,PRADHUMNAN,,,10750000.0,10750000.0,1,,0,,G,,Y,2016-06-07T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167485,3.0,2150000.0,2016-05-02T17:36:47,2016-05-02T17:36:47,N,,0,INR,2016-05-02T00:00:00.000000,B,0,,30,,,9.0,8600000.0,2016-07-07T00:00:00.000000,,9,,,0916OWD1100002,,0,PRADHUMNAN,PRADHUMNAN,,,8600000.0,10750000.0,1,,0,,G,,Y,2016-06-07T00:00:00.000000,0,,,,0.0,,,,,INR,,,S14916579,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC167658,1.0,4086936.0,2016-05-06T13:53:00.000000,2016-05-06T12:57:39,N,,0,INR,2016-05-06T00:00:00.000000,S,0,,21,,,,4086936.0,2016-06-30T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,SG1409,,,4086936.0,4086936.0,1,DC167658,0,,,,Y,2016-06-15T00:00:00.000000,0,,,,0.0,,,,,INR,    M5077,,S14967142,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,122.03,DC Opening,DC167700,1.0,22644.0,2016-05-13T13:32:20,2016-05-13T12:51:52,N,,0,EUR,2016-05-13T00:00:00.000000,S,0,,20,,,,22644.0,2016-07-10T00:00:00.000000,,23,,,,LCLACORSIGHT,0,PRADHUMNAN,JB1528,,,22644.0,22644.0,1,DC167700,0,,,,Y,2016-06-20T00:00:00.000000,0,,,,0.0,,,,,EUR,    M5281,,S15050880,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,122.03,DC Opening,DC167701,1.0,23725.0,2016-05-13T13:36:43,2016-05-13T13:05:42,N,,0,EUR,2016-05-13T00:00:00.000000,S,0,,20,,,,23725.0,2016-07-10T00:00:00.000000,,23,,,,LCLACORSIGHT,0,PRADHUMNAN,SG1409,,,23725.0,23725.0,1,DC167701,0,,,,Y,2016-06-20T00:00:00.000000,0,,,,0.0,,,,,EUR,    M5829,,S15050919,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC167715,1.0,756750.0,2016-05-15T17:45:02,2016-05-15T16:54:26,N,,0,INR,2016-05-15T00:00:00.000000,S,0,,20,,,,756750.0,2016-07-13T00:00:00.000000,,23,,,,LCLACORSIGHT,0,CD0122,SG1409,,,756750.0,756750.0,1,DC167715,0,,,,Y,2016-06-23T00:00:00.000000,0,,,,0.0,,,,,INR,   M11561,,S15075574,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167545,2.0,1959325.0,2016-05-19T17:32:13,2016-05-19T17:32:13,N,,0,INR,2016-05-19T00:00:00.000000,G,0,,21,,,2.0,3918650.4,2016-06-10T00:00:00.000000,,2,,,0216OWD1100105,,0,SATISHRS,SATISHRS,,,3918650.4,3918650.4,1,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167545,3.0,1959325.0,2016-05-19T17:32:13,2016-05-19T17:32:13,N,,0,INR,2016-05-19T00:00:00.000000,B,0,,21,,,2.0,1959325.4,2016-06-10T00:00:00.000000,,2,,,0216OWD1100105,,0,SATISHRS,SATISHRS,,,1959325.4,3918650.4,1,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15123994,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167544,2.0,1754978.0,2016-05-22T17:11:11,2016-05-22T17:11:11,N,,0,INR,2016-05-22T00:00:00.000000,G,0,,21,,,2.0,3509957.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100108,,0,SATISHRS,SATISHRS,,,3509957.0,3509957.0,1,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167544,3.0,1754978.0,2016-05-22T17:11:11,2016-05-22T17:11:11,N,,0,INR,2016-05-22T00:00:00.000000,B,0,,21,,,2.0,1754979.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100108,,0,SATISHRS,SATISHRS,,,1754979.0,3509957.0,1,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15158316,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,VALIDITY AND CLAUSES AMD,DC167715,2.0,0.0,2016-05-23T14:10:05,2016-05-23T14:07:20,N,,0,INR,2016-05-23T00:00:00.000000,A,0,,22,,,,756750.0,2016-08-11T00:00:00.000000,,23,A,,,DCCHARGES,0,PRADHUMNAN,SG1409,,,756750.0,756750.0,1,,0,,,,Y,2016-07-20T00:00:00.000000,0,,,,0.0,,,,,INR,    M6745,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,B,,,,,0,,Y,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
1,0,1,1.6015,,DC167544,4.0,19868.0,2016-05-25T17:36:27,2016-05-25T15:52:38,N,,0,INR,2016-05-25T00:00:00.000000,U,0,,0,,,,1735111.0,,,2,,,,LCLACORSIGHT,0,SATISHRS,SM0457,,,1735111.0,3509957.0,1,,0,,,,Y,,0,,,,0.0,,,,,INR,,,S15194177,,,,,,,,,,,,,,0,,,,Y,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167544,5.0,1735111.0,2016-05-25T17:37:13,2016-05-25T17:37:13,N,,0,INR,2016-05-25T00:00:00.000000,G,0,,21,,,2.0,1735111.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100109,,0,SATISHRS,SATISHRS,,,1735111.0,3509957.0,2,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167544,6.0,1735111.0,2016-05-25T17:37:13,2016-05-25T17:37:13,N,,0,INR,2016-05-25T00:00:00.000000,B,0,,21,,,2.0,0.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100109,,0,SATISHRS,SATISHRS,,,0.0,3509957.0,2,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15194183,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167527,2.0,1898769.6,2016-06-01T19:21:54,2016-06-01T19:21:54,N,,0,INR,2016-06-01T00:00:00.000000,G,0,,22,,,2.0,3797539.2,2016-06-21T00:00:00.000000,,2,,,0216OWD1100114,,0,CD0122,CD0122,,,3797539.2,3797539.2,1,,0,,G,,Y,2016-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167527,3.0,1898769.6,2016-06-01T19:21:54,2016-06-01T19:21:54,N,,0,INR,2016-06-01T00:00:00.000000,B,0,,22,,,2.0,1898769.6,2016-06-21T00:00:00.000000,,2,,,0216OWD1100114,,0,CD0122,CD0122,,,1898769.6,3797539.2,1,,0,,G,,Y,2016-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15275667,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167527,5.0,1898769.6,2016-06-01T19:22:52,2016-06-01T19:22:52,N,,0,INR,2016-06-01T00:00:00.000000,B,0,,22,,,2.0,0.0,2016-06-21T00:00:00.000000,,2,,,0216OWD1100115,,0,CD0122,CD0122,,,0.0,3797539.2,2,,0,,G,,Y,2016-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15275673,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167527,4.0,1898769.6,2016-06-01T19:22:52,2016-06-01T19:22:52,N,,0,INR,2016-06-01T00:00:00.000000,G,0,,22,,,2.0,1898769.6,2016-06-21T00:00:00.000000,,2,,,0216OWD1100115,,0,CD0122,CD0122,,,1898769.6,3797539.2,2,,0,,G,,Y,2016-05-30T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,122.03,FOREIGN BILL REALISE,DC167701,3.0,23725.0,2016-06-02T13:38:06,2016-06-02T13:38:06,N,,0,EUR,2016-06-02T00:00:00.000000,B,0,,20,,,23.0,0.0,2016-07-10T00:00:00.000000,,23,,,2316OWD0300002,,0,CD0122,CD0122,,,0.0,23725.0,1,,0,,G,,Y,2016-06-20T00:00:00.000000,0,,,,0.0,,,,,EUR,,,S15286546,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,122.03,FOREIGN BILL LODGE,DC167701,2.0,23725.0,2016-06-02T13:38:06,2016-06-02T13:38:06,N,,0,EUR,2016-06-02T00:00:00.000000,G,0,,20,,,23.0,23725.0,2016-07-10T00:00:00.000000,,23,,,2316OWD0300002,,0,CD0122,CD0122,,,23725.0,23725.0,1,,0,,G,,Y,2016-06-20T00:00:00.000000,0,,,,0.0,,,,,EUR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
1,0,1,1.6015,,DC167545,4.0,0.4,2016-06-09T15:48:21,2016-06-09T12:52:34,N,,0,INR,2016-06-09T00:00:00.000000,U,0,,0,,,,1959325.0,,,2,,,,LCLACORSIGHT,0,CD0122,NAMRATAM,,,1959325.0,3918650.4,1,,0,,,,Y,,0,,,,0.0,,,,,INR,,,S15372395,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167545,6.0,1959325.0,2016-06-09T15:48:54,2016-06-09T15:48:54,N,,0,INR,2016-06-09T00:00:00.000000,B,0,,21,,,2.0,0.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100121,,0,CD0122,CD0122,,,0.0,3918650.4,2,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15372399,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167545,5.0,1959325.0,2016-06-09T15:48:54,2016-06-09T15:48:54,N,,0,INR,2016-06-09T00:00:00.000000,G,0,,21,,,2.0,1959325.0,2016-06-10T00:00:00.000000,,2,,,0216OWD1100121,,0,CD0122,CD0122,,,1959325.0,3918650.4,2,,0,,G,,Y,2016-05-20T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.0,AMD IN VALUE AND VALIDITY,DC155333,8.0,-472422.19,2016-06-13T18:08:27,2016-06-13T17:14:44,N,,0,NPR,2016-06-13T00:00:00.000000,A,0,,363,,,,64821602.09,2016-06-23T00:00:00.000000,,99,A,,,DCCHARGES,0,SATISHRS,SG1409,,,64821602.09,87735870.39,3,,0,,,,Y,2015-06-26T00:00:00.000000,0,,,,0.0,,,,,NPR,   M12756,,S15421366,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,O,,,,,0,,Y,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
5,0,1,1.6015,DC Opening,DC167917,1.0,1800000.0,2016-06-13T19:37:23,2016-06-13T17:08:25,N,,0,INR,2016-06-13T00:00:00.000000,S,0,,15,,,,1800000.0,2016-08-20T00:00:00.000000,,2,,,,LCLACORSIGHT,0,PRADHUMNAN,RP1389,,,1800000.0,1800000.0,1,DC167917,0,,,,Y,2016-08-05T00:00:00.000000,0,,,,0.0,,,,,INR,   M13397,,S15421976,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,90,1,107.6,DC Opening,DC167947,1.0,33000.0,2016-06-19T13:44:12,2016-06-19T13:03:48,N,,0,USD,2016-06-19T00:00:00.000000,S,0,,23,,,,34650.0,2016-09-07T00:00:00.000000,,2,,,,LCLACORUSANCE,0,PRADHUMNAN,RP1389,,,34650.0,33000.0,1,DC167947,0,,,,Y,2016-08-15T00:00:00.000000,0,,,,5.0,,,,,USD,    M6391,,S15491776,,,,,,,,,,,,,,0,,,,,,,,,,,,5.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL LODGE,DC167658,2.0,2043468.0,2016-06-26T15:43:25,2016-06-26T15:43:25,N,,0,INR,2016-06-26T00:00:00.000000,G,0,,21,,,2.0,4086936.0,2016-06-30T00:00:00.000000,,2,,,0216OWD1100128,,0,CD0122,CD0122,,,4086936.0,4086936.0,1,,0,,G,,Y,2016-06-15T00:00:00.000000,0,,,,0.0,,,,,INR,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
0,0,1,1.6015,FOREIGN BILL REALISE,DC167658,3.0,2043468.0,2016-06-26T15:43:25,2016-06-26T15:43:25,N,,0,INR,2016-06-26T00:00:00.000000,B,0,,21,,,2.0,2043468.0,2016-06-30T00:00:00.000000,,2,,,0216OWD1100128,,0,CD0122,CD0122,,,2043468.0,4086936.0,1,,0,,G,,Y,2016-06-15T00:00:00.000000,0,,,,0.0,,,,,INR,,,S15573067,,,,,,,,,,,,,,0,,,,N,,,,,,,,0.0,,,,,,,0,,N,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
3,0,1,1.6015,DC Opening,DC168084,1.0,4245696.0,2016-07-05T19:00:30,2016-07-05T18:50:22,N,,0,INR,2016-07-05T00:00:00.000000,S,0,,21,,,,4245696.0,2016-09-24T00:00:00.000000,,2,,,,LCLACORSIGHT,0,CD0122,SG1409,,,4245696.0,4245696.0,1,DC168084,0,,,,Y,2016-09-03T00:00:00.000000,0,,,,0.0,,,,,INR,   M12084,,S15684744,,,,,,,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,2024-08-07 06:42:09.281
